"""cutoff"",""accuracy"""
"0.503005687185567,0.870614862316107"
"0.502647720817928,0.870992078460958"
"0.502061040584241,0.871369294605809"
"0.499849794166902,0.870992078460958"
"0.499633787175536,0.871369294605809"
"0.498749248636982,0.87174651075066"
"0.498363877882157,0.872123726895511"
"0.497690116972796,0.87174651075066"
"0.497478802378424,0.871369294605809"
"0.495517679921121,0.87174651075066"
"0.493360824128285,0.871369294605809"
"0.492658863705838,0.870992078460958"
"0.491173091010467,0.870614862316107"
"0.489376738145799,0.870237646171256"
"0.489257175812727,0.870614862316107"
"0.486122319605441,0.870237646171256"
"0.482035264433041,0.870614862316107"
"0.480309241522099,0.870992078460958"
"0.477940513176352,0.871369294605809"
"0.47731471925892,0.870992078460958"
"0.476863605637016,0.871369294605809"
"0.476447512885713,0.87174651075066"
"0.476418528876475,0.871369294605809"
"0.475888070910512,0.87174651075066"
"0.475420958650499,0.871369294605809"
"0.474120158010354,0.87174651075066"
"0.471085675849035,0.871369294605809"
"0.470710602601434,0.87174651075066"
"0.470397054471233,0.872123726895511"
"0.470139730170231,0.872500943040362"
"0.467792327312025,0.872878159185213"
"0.463435285914449,0.872500943040362"
"0.461203909534778,0.872123726895511"
"0.461199879895154,0.87174651075066"
"0.460636345358346,0.871369294605809"
"0.460197017874335,0.87174651075066"
"0.460151497561674,0.871369294605809"
"0.459881868109533,0.870992078460958"
"0.459148475404386,0.870614862316107"
"0.457407875291658,0.870992078460958"
"0.45319810156399,0.870614862316107"
"0.450317276335433,0.870992078460958"
"0.448524176001862,0.870614862316107"
"0.44755124750894,0.870237646171256"
"0.447498868275732,0.869860430026405"
"0.446885368484231,0.869483213881554"
"0.446119969145588,0.869105997736703"
"0.445960037090576,0.868728781591852"
"0.445714846039252,0.868351565447001"
"0.444166533722314,0.868728781591852"
"0.44364169424374,0.869105997736703"
"0.443075860319827,0.868728781591852"
"0.4430285585696,0.868351565447001"
"0.442644098132164,0.868728781591852"
"0.442590220605376,0.868351565447001"
"0.441130050911707,0.868728781591852"
"0.439661676085688,0.868351565447001"
"0.439619244759166,0.86797434930215"
"0.439586235146085,0.868351565447001"
"0.439143191327871,0.868728781591852"
"0.438673267522612,0.869105997736703"
"0.437110915303087,0.869483213881554"
"0.436812432058328,0.869105997736703"
"0.436206252496274,0.868728781591852"
"0.435051982772841,0.868351565447001"
"0.433992574870505,0.86797434930215"
"0.432760786280743,0.868351565447001"
"0.432668424234792,0.86797434930215"
"0.432107444144188,0.868351565447001"
"0.432050089262619,0.868728781591852"
"0.430239305983544,0.868351565447001"
"0.427504397214813,0.868728781591852"
"0.426701242231141,0.869105997736703"
"0.426483857113519,0.869483213881554"
"0.425595596961196,0.869860430026405"
"0.420804654564384,0.869483213881554"
"0.419548174948851,0.869105997736703"
"0.419098440099683,0.869483213881554"
"0.418348281364337,0.869105997736703"
"0.415928852039719,0.868728781591852"
"0.415650141634173,0.869105997736703"
"0.414915979926017,0.869483213881554"
"0.412641325420905,0.869105997736703"
"0.412396517465466,0.869483213881554"
"0.4121904458643,0.869860430026405"
"0.411840737626886,0.870237646171256"
"0.411323892187223,0.870614862316107"
"0.410125756436983,0.870992078460958"
"0.408640708047498,0.871369294605809"
"0.405807851031543,0.870992078460958"
"0.404532174817695,0.870614862316107"
"0.404272035652123,0.870992078460958"
"0.404008165271902,0.870614862316107"
"0.402920451048065,0.870237646171256"
"0.402597598978258,0.869860430026405"
"0.402076487359987,0.869483213881554"
"0.399957145199974,0.869105997736703"
"0.398983248039194,0.869483213881554"
"0.396507441587805,0.869105997736703"
"0.395763175576796,0.869483213881554"
"0.395573151756351,0.869105997736703"
"0.395262651097466,0.868728781591852"
"0.394885517503185,0.868351565447001"
"0.39382946439618,0.868728781591852"
"0.393481533523105,0.868351565447001"
"0.393352814878458,0.868728781591852"
"0.39046967715934,0.869105997736703"
"0.389962821813821,0.868728781591852"
"0.389373277703858,0.868351565447001"
"0.388505768132188,0.86797434930215"
"0.38607435639991,0.868351565447001"
"0.385823647987405,0.86797434930215"
"0.38474581173534,0.867597133157299"
"0.384028817746961,0.867219917012448"
"0.383422680357223,0.867597133157299"
"0.383416028272523,0.86797434930215"
"0.383201293714744,0.868351565447001"
"0.381711053755811,0.86797434930215"
"0.379595536279189,0.867597133157299"
"0.378037108241032,0.86797434930215"
"0.378034944011928,0.867597133157299"
"0.377975176844046,0.867219917012448"
"0.377281634612734,0.867597133157299"
"0.377203026548338,0.867219917012448"
"0.376461714482093,0.867597133157299"
"0.375973088482455,0.867219917012448"
"0.375358374667769,0.867597133157299"
"0.375242615242407,0.867219917012448"
"0.374568511408034,0.867597133157299"
"0.374241718107022,0.86797434930215"
"0.37374961274104,0.868351565447001"
"0.369552645141934,0.868728781591852"
"0.368498688361229,0.868351565447001"
"0.3679835701193,0.868728781591852"
"0.36791368746476,0.868351565447001"
"0.367726756257869,0.86797434930215"
"0.367452664224557,0.868351565447001"
"0.367299500685764,0.86797434930215"
"0.367110128153493,0.868351565447001"
"0.366702919272321,0.86797434930215"
"0.364828171098554,0.868351565447001"
"0.362344912802917,0.868728781591852"
"0.361831552543706,0.868351565447001"
"0.360870339250992,0.86797434930215"
"0.360669862064833,0.867597133157299"
"0.359342463152318,0.867219917012448"
"0.358685973777329,0.866842700867597"
"0.357403956160915,0.866465484722746"
"0.35710260979361,0.866842700867597"
"0.356662014411401,0.866465484722746"
"0.356568458712727,0.866842700867597"
"0.355919614413792,0.866465484722746"
"0.354952387140848,0.866842700867597"
"0.354811683936287,0.867219917012448"
"0.353762159699406,0.867597133157299"
"0.353666691378737,0.867219917012448"
"0.353282246540379,0.867597133157299"
"0.353085857054829,0.86797434930215"
"0.351932007456373,0.867597133157299"
"0.35189992309848,0.867219917012448"
"0.35152186861033,0.867597133157299"
"0.351043124621951,0.867219917012448"
"0.350861912301337,0.867597133157299"
"0.350159781388743,0.867219917012448"
"0.349944234863994,0.866842700867597"
"0.349025772065889,0.866465484722746"
"0.348812491115357,0.866088268577895"
"0.348358374712604,0.865711052433044"
"0.348177867742106,0.866088268577895"
"0.347742820436769,0.866465484722746"
"0.347624105757928,0.866088268577895"
"0.346404144238406,0.866465484722746"
"0.346233766914457,0.866088268577895"
"0.345765702279248,0.865711052433044"
"0.345375449608993,0.865333836288193"
"0.345269969410004,0.864956620143342"
"0.343832812305466,0.864579403998491"
"0.341437853638274,0.86420218785364"
"0.341172311102293,0.864579403998491"
"0.341112071080138,0.86420218785364"
"0.340841238132555,0.864579403998491"
"0.340824307317799,0.864956620143342"
"0.340572323792686,0.864579403998491"
"0.34028037648641,0.864956620143342"
"0.339548093664313,0.864579403998491"
"0.33880915105522,0.86420218785364"
"0.33842032182724,0.863824971708789"
"0.337381683538661,0.863447755563938"
"0.336598554255434,0.863070539419087"
"0.336514078010884,0.863447755563938"
"0.335018158671089,0.863070539419087"
"0.334543577569057,0.863447755563938"
"0.333861627056074,0.863070539419087"
"0.333133281534835,0.862693323274236"
"0.331984249939633,0.863070539419087"
"0.330948042096546,0.862693323274236"
"0.330792224275413,0.863070539419087"
"0.328808118720773,0.862693323274236"
"0.328115811832243,0.862316107129385"
"0.327042696375674,0.861938890984534"
"0.324152000161383,0.861561674839683"
"0.323468006858818,0.861938890984534"
"0.323183522362317,0.862316107129385"
"0.322574888331333,0.861938890984534"
"0.322553602701757,0.862316107129385"
"0.322371851032794,0.862693323274236"
"0.322280458206753,0.863070539419087"
"0.321292264011437,0.862693323274236"
"0.31978685948059,0.863070539419087"
"0.317389074189419,0.863447755563938"
"0.316786542196345,0.863824971708789"
"0.31660943634427,0.86420218785364"
"0.315767979762059,0.863824971708789"
"0.315002622457456,0.863447755563938"
"0.314999923482713,0.863070539419087"
"0.314252465700289,0.862693323274236"
"0.313668840201575,0.862316107129385"
"0.31253649176319,0.861938890984534"
"0.312386427023844,0.862316107129385"
"0.312381485757381,0.861938890984534"
"0.312245931855149,0.861561674839683"
"0.311420950041895,0.861938890984534"
"0.310975069266947,0.861561674839683"
"0.310501912380119,0.861938890984534"
"0.309614379337795,0.862316107129385"
"0.308337144343553,0.861938890984534"
"0.308177094985428,0.861561674839683"
"0.30780127474751,0.861938890984534"
"0.306668082473915,0.861561674839683"
"0.30645451796657,0.861184458694832"
"0.306288579050293,0.860807242549981"
"0.304052142700411,0.86043002640513"
"0.303020707622053,0.860052810260279"
"0.302636094392067,0.86043002640513"
"0.301794635663539,0.860052810260279"
"0.301649165764857,0.859675594115428"
"0.300308264486541,0.859298377970577"
"0.298671049395693,0.858921161825726"
"0.29838949738765,0.858543945680875"
"0.296918373006218,0.858166729536024"
"0.296384301333236,0.857789513391173"
"0.296140094934975,0.857412297246322"
"0.295089355769148,0.857789513391173"
"0.294717200800157,0.857412297246322"
"0.294618368121407,0.857789513391173"
"0.293350370278962,0.857412297246322"
"0.292318485960681,0.857035081101471"
"0.292280144767927,0.85665786495662"
"0.291483953569093,0.857035081101471"
"0.2912254033583,0.85665786495662"
"0.291024562821056,0.856280648811769"
"0.289177889812332,0.855903432666918"
"0.289034162840277,0.855526216522067"
"0.288791645442966,0.855903432666918"
"0.2882054789029,0.856280648811769"
"0.286880843652978,0.855903432666918"
"0.286407266813181,0.855526216522067"
"0.285370707745374,0.855149000377216"
"0.284896444587182,0.855526216522067"
"0.284814305409411,0.855149000377216"
"0.284598977290577,0.855526216522067"
"0.284309460711633,0.855903432666918"
"0.283597913719811,0.855526216522067"
"0.282268680178895,0.855903432666918"
"0.281432251480543,0.855526216522067"
"0.28076260936072,0.855149000377216"
"0.280370142550773,0.854771784232365"
"0.279562619250854,0.854394568087514"
"0.278590585278547,0.854017351942663"
"0.278317878401548,0.854394568087514"
"0.278196966513958,0.854017351942663"
"0.277019662396277,0.853640135797812"
"0.277005264131378,0.853262919652961"
"0.275287973017186,0.85288570350811"
"0.274906321715774,0.852508487363259"
"0.273994965603168,0.85288570350811"
"0.273716323446774,0.853262919652961"
"0.272293610607152,0.85288570350811"
"0.272088875218434,0.852508487363259"
"0.270359326334817,0.852131271218408"
"0.270319357688991,0.851754055073557"
"0.270312528904471,0.851376838928706"
"0.269815655758315,0.851754055073557"
"0.269515910937998,0.851376838928706"
"0.269406928030603,0.850999622783855"
"0.269194783765966,0.850622406639004"
"0.26891214615124,0.850245190494153"
"0.268560815972395,0.850622406639004"
"0.267531446018775,0.850999622783855"
"0.267274777926897,0.850622406639004"
"0.267127897737851,0.850245190494153"
"0.266770865066044,0.849867974349302"
"0.265952610793608,0.850245190494153"
"0.265148770075634,0.850622406639004"
"0.265035436603136,0.850245190494153"
"0.263734153658931,0.850622406639004"
"0.263633543708788,0.850999622783855"
"0.263595177273762,0.850622406639004"
"0.263353326263605,0.850245190494153"
"0.263129355926442,0.850622406639004"
"0.26292531914798,0.850245190494153"
"0.262609236216166,0.849867974349302"
"0.262347714805984,0.849490758204451"
"0.261946299323037,0.8491135420596"
"0.261412739600907,0.848736325914749"
"0.261379862253363,0.848359109769898"
"0.260507123896963,0.847981893625047"
"0.259977070840163,0.848359109769898"
"0.259950687668346,0.847981893625047"
"0.259645159284909,0.848359109769898"
"0.259100706694328,0.847981893625047"
"0.258973168987847,0.848359109769898"
"0.258556792283941,0.847981893625047"
"0.258279355388059,0.847604677480196"
"0.258155201376746,0.847981893625047"
"0.257777127909286,0.848359109769898"
"0.257307142369783,0.847981893625047"
"0.257126921290597,0.847604677480196"
"0.256550681993635,0.847227461335345"
"0.256303889788587,0.846850245190494"
"0.255751720765858,0.847227461335345"
"0.255238318600857,0.846850245190494"
"0.254910050111265,0.847227461335345"
"0.253347831975902,0.846850245190494"
"0.252580766547842,0.846473029045643"
"0.251891509490591,0.846850245190494"
"0.251720271919376,0.846473029045643"
"0.251164107144982,0.846095812900792"
"0.250977350982856,0.845718596755941"
"0.250765068137726,0.84534138061109"
"0.250307848896887,0.845718596755941"
"0.250266487064017,0.84534138061109"
"0.250222002608997,0.845718596755941"
"0.250074457350098,0.84534138061109"
"0.249360890837045,0.844964164466239"
"0.248447687923718,0.844586948321388"
"0.248406282696239,0.844209732176537"
"0.247675180905402,0.843832516031686"
"0.247673583332479,0.843455299886835"
"0.246887126417531,0.843078083741984"
"0.246883631362577,0.842700867597133"
"0.246701223769265,0.843078083741984"
"0.246215449000822,0.842700867597133"
"0.245328214419938,0.842323651452282"
"0.244853389461039,0.841946435307431"
"0.244733929653501,0.84156921916258"
"0.244401952031765,0.841192003017729"
"0.244054337925006,0.840814786872878"
"0.242888298571662,0.840437570728027"
"0.241878165160143,0.840814786872878"
"0.240668839962905,0.841192003017729"
"0.239166082909066,0.84156921916258"
"0.238363003324278,0.841946435307431"
"0.237884905216719,0.84156921916258"
"0.237534134074151,0.841946435307431"
"0.237532983195698,0.84156921916258"
"0.236554454195047,0.841192003017729"
"0.235299663157479,0.84156921916258"
"0.23511101864007,0.841192003017729"
"0.234987359670357,0.840814786872878"
"0.234796490995725,0.840437570728027"
"0.234608735742668,0.840060354583176"
"0.233857774908386,0.839683138438325"
"0.233648654385699,0.840060354583176"
"0.233458949862372,0.839683138438325"
"0.233222440088295,0.839305922293474"
"0.232894118424314,0.838928706148623"
"0.232334897363361,0.838551490003772"
"0.231749734832279,0.838928706148623"
"0.231557767088372,0.839305922293474"
"0.231345251238891,0.838928706148623"
"0.230094677272261,0.839305922293474"
"0.229988218898572,0.838928706148623"
"0.229807265259442,0.838551490003772"
"0.229708213980061,0.838928706148623"
"0.229596789670456,0.838551490003772"
"0.229170743191234,0.838174273858921"
"0.22841887553632,0.83779705771407"
"0.227760253809977,0.837419841569219"
"0.226885737375568,0.837042625424368"
"0.226727269235458,0.837419841569219"
"0.226570580859661,0.837042625424368"
"0.226189439339161,0.836665409279517"
"0.226152512827248,0.836288193134666"
"0.22583487307058,0.835910976989815"
"0.225275129084338,0.835533760844964"
"0.225255537701639,0.835156544700113"
"0.224165570343518,0.834779328555262"
"0.223831878013112,0.835156544700113"
"0.223339905201465,0.834779328555262"
"0.223240412546859,0.835156544700113"
"0.22281506609872,0.835533760844964"
"0.222547454813025,0.835156544700113"
"0.22240069869533,0.834779328555262"
"0.222043325409873,0.834402112410411"
"0.221692487638271,0.83402489626556"
"0.221126269746625,0.834402112410411"
"0.220790105063201,0.83402489626556"
"0.220396334650176,0.833647680120709"
"0.219426481781327,0.833270463975858"
"0.219329459134794,0.832893247831007"
"0.219097512571182,0.832516031686156"
"0.218784354376266,0.832138815541305"
"0.217402557249111,0.831761599396454"
"0.217017855883264,0.832138815541305"
"0.216849200692723,0.831761599396454"
"0.216689871361942,0.832138815541305"
"0.216116929657832,0.831761599396454"
"0.216100483496726,0.832138815541305"
"0.216086246802236,0.831761599396454"
"0.215952220479531,0.831384383251603"
"0.215652257829982,0.831007167106752"
"0.214669544660814,0.830629950961901"
"0.214624097613382,0.83025273481705"
"0.21431329311068,0.829875518672199"
"0.213549026188149,0.829498302527348"
"0.213521554150338,0.829875518672199"
"0.21335711249255,0.829498302527348"
"0.21308214877087,0.829121086382497"
"0.212844824564085,0.828743870237646"
"0.212534637380097,0.828366654092795"
"0.212247523128936,0.827989437947944"
"0.211833992428108,0.827612221803093"
"0.211417847907416,0.827235005658242"
"0.211205294229383,0.826857789513391"
"0.210629387981906,0.82648057336854"
"0.210576173019846,0.826103357223689"
"0.20978249015382,0.825726141078838"
"0.209479571335422,0.825348924933987"
"0.209427982844856,0.824971708789136"
"0.209424482927575,0.825348924933987"
"0.209390460694305,0.824971708789136"
"0.209385553725513,0.824594492644285"
"0.209347810090471,0.824217276499434"
"0.209331900684346,0.823840060354583"
"0.208937791695299,0.824217276499434"
"0.208893107548489,0.823840060354583"
"0.208603393229515,0.824217276499434"
"0.208336829744687,0.824594492644285"
"0.208264529812703,0.824217276499434"
"0.207951396752593,0.823840060354583"
"0.207949142874046,0.824217276499434"
"0.20787230967,0.824594492644285"
"0.207617395938567,0.824217276499434"
"0.205883940014041,0.823840060354583"
"0.205671038594565,0.824217276499434"
"0.205501850567083,0.823840060354583"
"0.205457292491715,0.823462844209732"
"0.205364250439253,0.823085628064881"
"0.204918843608995,0.82270841192003"
"0.204857426555305,0.822331195775179"
"0.20475299725073,0.821953979630328"
"0.203470198781588,0.821576763485477"
"0.20345237380764,0.821953979630328"
"0.203452059518401,0.821576763485477"
"0.203292342494716,0.821199547340626"
"0.203179888029059,0.820822331195775"
"0.202303988843827,0.820445115050924"
"0.202252694861418,0.820067898906073"
"0.202204833240918,0.819690682761222"
"0.201876754046472,0.819313466616371"
"0.201541998962771,0.81893625047152"
"0.201255511950073,0.818559034326669"
"0.201126586602925,0.818181818181818"
"0.201017065092389,0.817804602036967"
"0.20098863153831,0.817427385892116"
"0.200933192845659,0.817804602036967"
"0.200750213312202,0.817427385892116"
"0.200491667635157,0.817050169747265"
"0.200015351204019,0.816672953602414"
"0.198926585602981,0.816295737457563"
"0.198232440946607,0.815918521312712"
"0.198225874876556,0.815541305167861"
"0.197791272883018,0.815918521312712"
"0.197325456981159,0.815541305167861"
"0.197324586282927,0.81516408902301"
"0.19691923325129,0.814786872878159"
"0.196635863412272,0.814409656733308"
"0.196415853730484,0.814032440588457"
"0.195914653012876,0.814409656733308"
"0.195467951613446,0.814786872878159"
"0.195258976114643,0.814409656733308"
"0.19518315446017,0.814032440588457"
"0.195134148695713,0.814409656733308"
"0.194925848864211,0.814786872878159"
"0.194652750161845,0.814409656733308"
"0.194609774582352,0.814032440588457"
"0.194326682923294,0.813655224443606"
"0.194229307201329,0.813278008298755"
"0.194104423933668,0.812900792153904"
"0.193213796952979,0.812523576009053"
"0.192832000410715,0.812900792153904"
"0.192722663855739,0.812523576009053"
"0.191884253800368,0.812146359864202"
"0.191675536457446,0.812523576009053"
"0.190850913047427,0.812146359864202"
"0.190829145436955,0.811769143719351"
"0.190448659152517,0.8113919275745"
"0.190199486895435,0.811014711429649"
"0.190090035862474,0.810637495284798"
"0.189619538367022,0.811014711429649"
"0.189069603523615,0.8113919275745"
"0.188941133010937,0.811014711429649"
"0.188867853528428,0.8113919275745"
"0.188460092758478,0.811014711429649"
"0.188421375533911,0.810637495284798"
"0.188278570441008,0.810260279139947"
"0.187966303715058,0.809883062995096"
"0.187666450661699,0.810260279139947"
"0.187477655029047,0.810637495284798"
"0.187087515032117,0.810260279139947"
"0.187078415774267,0.809883062995096"
"0.186796450952485,0.810260279139947"
"0.186713138853029,0.810637495284798"
"0.185993423473809,0.810260279139947"
"0.185705386716121,0.809883062995096"
"0.185163680972381,0.809505846850245"
"0.185143245261511,0.809128630705394"
"0.184766611316829,0.808751414560543"
"0.184607142509986,0.809128630705394"
"0.184587091090691,0.808751414560543"
"0.184487347409985,0.808374198415692"
"0.18428380510948,0.807996982270841"
"0.18426837594171,0.80761976612599"
"0.184186475628372,0.807242549981139"
"0.183737381608167,0.806865333836288"
"0.183286666424301,0.806488117691437"
"0.183150162123468,0.806865333836288"
"0.183138141931615,0.806488117691437"
"0.183034573923732,0.806110901546586"
"0.183000965601206,0.806488117691437"
"0.18266314246089,0.806865333836288"
"0.182642079698074,0.806488117691437"
"0.182348874153452,0.806110901546586"
"0.182164539307102,0.806488117691437"
"0.181892318406511,0.806110901546586"
"0.180058019015754,0.805733685401735"
"0.180057933701552,0.805356469256884"
"0.179497948003166,0.804979253112033"
"0.17918112137447,0.805356469256884"
"0.179106974966598,0.804979253112033"
"0.178907306830099,0.804602036967182"
"0.177214306341925,0.804224820822331"
"0.176778714585139,0.80384760467748"
"0.176301541513014,0.803470388532629"
"0.175887252274435,0.803093172387778"
"0.175701513959981,0.802715956242927"
"0.175304872546543,0.802338740098076"
"0.174616712215857,0.801961523953225"
"0.174158077994184,0.801584307808374"
"0.174044802388755,0.801207091663523"
"0.173404959881415,0.800829875518672"
"0.173367417003273,0.800452659373821"
"0.17226202255036,0.80007544322897"
"0.172257819122276,0.799698227084119"
"0.172065336378271,0.799321010939268"
"0.171908240843047,0.798943794794417"
"0.171819629050031,0.798566578649566"
"0.171807346825777,0.798189362504715"
"0.171739406364731,0.797812146359864"
"0.171672348966569,0.797434930215013"
"0.171358644979143,0.797812146359864"
"0.171118458270779,0.797434930215013"
"0.171030053117908,0.797057714070162"
"0.170953802111711,0.796680497925311"
"0.170886309074441,0.79630328178046"
"0.170664305269983,0.796680497925311"
"0.1699076882053,0.797057714070162"
"0.16983934338676,0.796680497925311"
"0.169797489785842,0.79630328178046"
"0.16902054229033,0.795926065635609"
"0.168813576126036,0.795548849490758"
"0.168122028457183,0.795171633345907"
"0.168011729274789,0.794794417201056"
"0.167520972492633,0.795171633345907"
"0.167393339775941,0.794794417201056"
"0.166966572377678,0.795171633345907"
"0.166944616578265,0.794794417201056"
"0.166534738235316,0.794417201056205"
"0.166409901436599,0.794039984911354"
"0.166067398123388,0.794417201056205"
"0.165770072128807,0.794039984911354"
"0.165684626920249,0.793662768766503"
"0.165573872758885,0.793285552621652"
"0.165378810056869,0.792908336476801"
"0.164951176829904,0.793285552621652"
"0.164879793456834,0.792908336476801"
"0.164755204277022,0.79253112033195"
"0.164730933513251,0.792908336476801"
"0.164523129794988,0.793285552621652"
"0.164041565270755,0.792908336476801"
"0.164024283970461,0.79253112033195"
"0.163525568982494,0.792908336476801"
"0.163220696558491,0.79253112033195"
"0.163060990938572,0.792153904187099"
"0.162973498908286,0.791776688042248"
"0.162674108359266,0.792153904187099"
"0.162550905024494,0.791776688042248"
"0.162386127559829,0.791399471897397"
"0.162373624383128,0.791022255752546"
"0.162345503312294,0.790645039607695"
"0.161183553278231,0.790267823462844"
"0.161163921546248,0.789890607317993"
"0.161013698906975,0.789513391173142"
"0.160867237999595,0.789890607317993"
"0.160397520017346,0.790267823462844"
"0.160156045054713,0.789890607317993"
"0.160116444838956,0.789513391173142"
"0.159917802868777,0.789136175028291"
"0.159830436789237,0.78875895888344"
"0.159582098424086,0.788381742738589"
"0.15923680672103,0.788004526593738"
"0.158947365175581,0.787627310448887"
"0.158915692879106,0.787250094304036"
"0.158852177586768,0.786872878159185"
"0.158702203048659,0.786495662014334"
"0.158323226072943,0.786118445869483"
"0.157954227391359,0.785741229724632"
"0.157604629861088,0.785364013579781"
"0.157258150304879,0.78498679743493"
"0.157245673094375,0.784609581290079"
"0.156134161807839,0.784232365145228"
"0.156031492516974,0.783855149000377"
"0.156019104633009,0.783477932855526"
